source_key,title,authors,publication_year,isbn,publisher,genres,decision,reason,language,subtitle,author_count,duplicate_like_count,review_group
/books/OL40368031M,Shape of the Beast,Arundhati Roy,2010,9780241144961,"Penguin Books, Limited",,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_02
/books/OL12799156M,La Republique Des Lettres,Asher Salah,2007,9789004156425,Brill Academic Publishers,Biographie | Histoire,REPLACE,Notice hors corpus EN : langue étrangère manifeste ou édition incompatible avec le classement anglais.,EN,"Rabbins, Ecrivains Et Medecins Juifs En Italie Au XVIIIe Siecle (Studies in Jewish History and Culture (Formerly Studies in ... (Formerly Studies in European Judaism))",1,0,FINAL_BATCH_02
/books/OL3337143M,Bonfire of creeds,Ashis Nandy,2004,9780195664126,Oxford University Press,Politique | Sciences | Économie et entreprise,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,the essential Ashis Nandy,1,0,FINAL_BATCH_02
/books/OL12740195M,Asil Araber/Asil Arabians V,Asil Club,2000,9783487084053,Verlag Georg Olms,Histoire,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,Arabiens Edle Pferde/The Noble Arabian Horses (Documenta Hippologica),1,0,FINAL_BATCH_02
/books/OL12808892M,Sensors & Environmental Applications Of,Askne,1995,9789054105244,Taylor & Francis,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_02
/books/OL12790908M,Korea Through the Ages (Vol. 2 Modern) (2),Association of Korean History Teachers,2005,9788971055465,Yoon Deok-hong (AKS),Histoire,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FIRST_PASS_01
/books/OL10519171M,Three Years' Slavery Among The Patagonians,Auguste Guinnard | Charles S. Cheltnam,2007,9780548167151,"Kessinger Publishing, LLC",,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,An Account Of His Captivity By A. Guinnard,2,0,FINAL_BATCH_02
/books/OL7493416M,Aesthetics of the Opressed,Augusto Boal,2006,9780415371773,Routledge,,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,,1,0,FINAL_BATCH_02
/books/OL1562191M,Games for actors and non-actors,Augusto Boal,1992,9780415061551,Routledge,,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,,1,0,FINAL_BATCH_02
/books/OL6794358M,Hamlet and the baker's son,Augusto Boal,2001,9780415229883,Routledge,Biographie,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,my life in theatre and politics,1,0,FINAL_BATCH_02
/books/OL375352M,Legislative theatre,Augusto Boal,1998,9780415182409,Routledge,,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,using performance to make politics,1,0,FINAL_BATCH_02
/books/OL1089844M,The rainbow of desire,Augusto Boal,1995,9780415103497,Routledge,,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,the Boal method of theatre and therapy,1,0,FINAL_BATCH_02
/books/OL8307549M,Theatre of the Oppressed (Pluto Classics),Augusto Boal,1993,9780861040803,Pluto Pr,,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,,1,0,FINAL_BATCH_02
/books/OL4908763M,Theater of the oppressed,Augusto Boal | Augusto Boal,1979,9780916354596,Urizen Books,,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,,2,0,FINAL_BATCH_02
/books/OL13493971M,The scheme of Christian and philosophical necessity asserted,Augustus Toplady,1775,,Printed for Vallance and Simmons,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,in opposition to Mr. John Wesley's tract on that subject. With a dissertation concerning the sensible qualities of matter: and the doctrine of color in particular.,1,0,FINAL_BATCH_02
/books/OL7491832M,East African Societies,Aylward Shorter,2005,9780415330046,Routledge,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_02
/books/OL12799088M,Performing Islam: Gender and Ritual in Iran (Women and Gender: the Middle East and the Islamic World),Azam Torab,2006,9789004152953,Brill Academic Publishers,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_02
/books/OL12661238M,Die Kulturpolitik DES Eubulos Und DES Lykurg Die Denkmaeler - Und Bauprojekte in Athen Zwischen,B Hintzen-Bohl,1997,9783050030302,Wiley-VCH,Histoire | Politique,REPLACE,Notice hors corpus EN : langue étrangère manifeste ou édition incompatible avec le classement anglais.,EN,,1,0,FIRST_PASS_01
/books/OL23463073M,Shakspearian Readings: Selected and Adapted for Young Persons and Others,B. H. Smart | William Shakespeare,1839,,J. Richardson [etc.],,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,,2,0,DOMINANT_AUTHORS_MIXED
/books/OL12845726M,Time Seriers Modelling in Earth Sciences,B.K. Sahu,2003,9789058092670,Taylor & Francis,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_02
/books/OL22944840M,Star concise pictorial dictionary,Babita Varma,,9788186264775,Star Publications,Jeunesse,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,"over 700 words in pictures, English-Arabic",1,0,FINAL_BATCH_02
/books/OL23575978M,The kid's guide to service projects,Barbara A. Lewis,2009,9781575423388,Free Spirit Pub.,Jeunesse,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,over 500 service ideas for young people who want to make a difference,1,0,FINAL_BATCH_02
/books/OL351596M,The kid's guide to social action,Barbara A. Lewis,1998,9781575420387,Free Spirit Pub.,Jeunesse,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,how to solve the social problems you choose--and turn creative thinking into positive action,1,0,FINAL_BATCH_02
/books/OL668183M,What do you stand for?,Barbara A. Lewis,1998,9781575420295,Free Spirit Pub.,Jeunesse,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,a kid's guide to building character,1,0,FINAL_BATCH_02
/books/OL44929M,Being your best,Barbara A. Lewis | Marjorie Lisovskis,2000,9781575420639,Free Spirit,Jeunesse,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,character building for kids 7-10,2,0,FINAL_BATCH_02
/books/OL12917814M,Albertina,Barbara Dossi,2000,9783791323404,Prestel,Arts | Biographie | Histoire,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,The History of the Collection and Its Masterpieces,1,0,FINAL_BATCH_02
/books/OL8974131M,Learning with Recurrent Neural Networks,Barbara Hammer,2000,9781852333430,Springer,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_02
/books/OL16345861M,The march of folly,Barbara Tuchman,1985,9780349133652,Abacus,Histoire,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,from Troy to Vietnam,1,0,FINAL_BATCH_03
/books/OL12760568M,Moglichkeiten Des Dialogs,Barbel W. Reetz,2002,9783515079532,Franz Steiner Verlag Wiesbaden GmbH,,REPLACE,Notice hors corpus EN : langue étrangère manifeste ou édition incompatible avec le classement anglais.,EN,Struktur Und Funktion Einer Literarischen Gattung Zwischen Mittelalter Und Renaissance in Italien,1,0,FINAL_BATCH_03
/books/OL13212096M,Why Dog Left the Forest (Sparrow Reader),Barrack Muluka,1996,9789966469328,East African Educ Pr,Jeunesse,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_03
/books/OL23267182M,An account of a voyage to New South Wales,"Barrington, George",1810,,Printed for M. Jones,Voyage,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_03
/books/OL14013066M,The history of New South Wales,"Barrington, George",1802,,Printed for M. Jones,Histoire | Voyage,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,"including Botany Bay, Port Jackson, Pamaratta, Sydney, and all its dependancies, from the original discovery of the island : with the customs and manners of the natives, and an account of the English colony from its foundation to the present time",1,0,FINAL_BATCH_03
/books/OL12851513M,From #2,Bartomeu Mari,2000,9789073362468,Witte de With,Arts | Philosophie,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,,1,0,FINAL_BATCH_03
/books/OL3504568M,Situations and attitudes,"Barwise, Jon. | John Perry",1983,9780262021890,MIT Press,Philosophie,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,2,0,FINAL_BATCH_03
/books/OL12855095M,"Corpus of Cypriote Antiquities, No. 26",Basak Arda,2005,9789170811371,Paul Astroms,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,The Collection of Cypriote Antiquities in the Hunterian Museum University of Glasgow (Studies in Mediterranean Archaeology),1,0,FINAL_BATCH_03
/books/OL12638895M,Phoinikeia Grammata,Baurain C.,1991,9782870371664,Peeters,Histoire,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,,1,0,FINAL_BATCH_03
/books/OL12850274M,Psychological Modernity and Attitudes to Social Change in Ethiopian Young Adults,Benjamin Beit-Hallahmi | Jon Abbink | Habtamu Wondimu.,2002,9789068326703,Koninklijk Instituut Voor de Tropen,Sciences sociales,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,"The Role of Ethnic Identity and Stereotypes, Nirp (Nirp Research for Policy Series)",3,0,FINAL_BATCH_03
/books/OL12674137M,"Women, Men & Angels",Benjamin G. Wold,2005,9783161486913,Paul Mohr Verlag,Histoire,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,The Qumran Wisdom Document Musar Lemevin & Its Allusions to Genesis Vreation Traditions (Wissenschaftliche Untersuchungen Zum Neun Testament),1,0,FINAL_BATCH_03
/books/OL2742179M,The apple in the dark,Benjamin Moser | Elena Losada | Clarice Lispector,1986,9780292703926,University of Texas Press,Fiction | Policier et mystère,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,,3,0,DOMINANT_AUTHORS_MIXED
/books/OL10105786M,Life's Relationships and the Communication Styles That Support Them,Benne D. Williams | Susan K. Fuhr | Julianne K. Arbuckle,1999,9780155081383,Harcourt College Pub,Sciences sociales,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,3,0,FINAL_BATCH_03
/books/OL17037498M,Addresses of the Mississippi Philosophical Association,Bennie R. Crockett,2000,9789042014220,Rodopi,Philosophie,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_03
/books/OL12655117M,FROM HEAVEN TO HELL,Benoit Lelandais,2007,9782912925930,Orep,Biographie,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_03
/books/OL1727675M,Conceptualizing religion,Benson Saler,1993,9789004095854,E.J. Brill,Histoire | Religion,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,"immanent anthropologists, transcendent natives, and unbounded categories",1,0,FINAL_BATCH_03
/books/OL17881645M,Facts about Finland.,Benz,1976,9789511041054,Otava Pub. Co.,Voyage,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_03
/books/OL12663601M,Industrial Societies After the Stagnation of the 1970's,Berkhard Strumpel,1989,9783110113457,Walter de Gruyter,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,Taking Stock from an International Perspective,1,0,FINAL_BATCH_03
/books/OL14088773M,Brazil,Bernardo Kucinski,1982,9780906156162,Latin American Bureau (Research and Action),Histoire | Politique | Économie et entreprise,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,state and struggle.,1,0,FINAL_BATCH_03
/books/OL12917974M,Vogue,Bernd Runge,2004,9783791331812,Prestel Publishing,Arts,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,Dialogues,1,0,FINAL_BATCH_03
/books/OL12766669M,Vitamin B12 and B12-Proteins,Bernhard Krautler,1998,9783527294800,Wiley-VCH Verlag GmbH,Sciences,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_03
/books/OL12674145M,Das Corpus Johanneum Bei Irenaus Von Lyon (Wissenschaftliche Untersuchungen Zum Neuen Testament),Bernhard Mutschler,2006,9783161487446,Coronet Books Inc.,Histoire,REPLACE,Notice hors corpus EN : langue étrangère manifeste ou édition incompatible avec le classement anglais.,EN,,1,0,FIRST_PASS_01
/books/OL8153931M,Great Monasteries of Europe,Bernhard Schutz | Bernhard Schütz | Henri Gaud,2004,9780789208293,Abbeville Press,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,3,0,FINAL_BATCH_03
/books/OL22558533M,Caribbean diaspora in USA,Bettina E. Schmidt,2008,9780754663652,Ashgate,Politique | Religion,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,diversity of Caribbean religions in New York City,1,0,FINAL_BATCH_03
/books/OL3303934M,The patchwork path,Bettye Stroud,2005,9780763624231,Candlewick Press,Fiction,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,a quilt map to freedom,1,0,FINAL_BATCH_03
/books/OL12876861M,The Other Collection,Beyeler Foundation,2007,9783775720236,Hatje Cantz,Arts,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,Homage to Hildy and Ernst Beyeler,1,0,FIRST_PASS_01
/books/OL12657818M,How Europe Is Indebted to the Sikhs?,Bhupinder Singh Holland,2005,9782930247120,"Sikh University Press, Belgium.",Histoire,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_03
/books/OL13170816M,Isma'Il Ankaravi on the Illuminative Philosophy,Bilal Kuspinar,1996,9789839379006,International Institute of Islamic thought & civil,Philosophie,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_03
/books/OL23273262M,A bond with death,Bill Crider,2004,9780312322960,Thomas Dunne Books/St. Martin's Minotaur,Fiction | Policier et mystère,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL23268403M,A dangerous thing,Bill Crider,1996,9780373262168,Worldwide,Fiction | Policier et mystère,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL24752493M,A ghost of a chance,Bill Crider,2001,9780373263967,New York,Fiction | Histoire | Policier et mystère,REPLACE,Notice hors corpus EN : langue étrangère manifeste ou édition incompatible avec le classement anglais.,EN,,1,2,FIRST_PASS_01
/books/OL6780748M,A ghost of a chance,Bill Crider,2000,9780312208899,Thomas Dunne Books,Fiction | Policier et mystère,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,2,FIRST_PASS_01
/books/OL23276763M,A Knife In The Back,Bill Crider,2002,9780312271848,Thomas Dunne Books,Fiction,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL23277525M,A mammoth murder,Bill Crider,2006,9780312323875,Thomas Dunne Books/St. Martin's Minotaur,Fiction | Policier et mystère,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
